date,kospi,dollar,euro,jap,dollaridx,cny,gold,wti,nasdaq,dowjones,eurostock,nikkei,hangsen,usa2,usa5,usa10,usa30
20130121,"1,986.86","1,064.35","1,416.60",11.871,80.116,171.08,"1,686.60",95.56,"3,134.71","1,485.98","2,726.63","10,747.74","23,590.91",110.21,124.09,132.14,145.51
20130122,"1,996.52","1,063.66","1,416.80",11.9869,79.973,171.01,"1,692.80",96.24,"3,143.18","1,492.56","2,716.70","10,709.93","23,658.99",110.23,124.23,132.27,146.03
20130123,"1,980.41","1,067.19","1,421.72",12.0308,79.99,171.63,"1,686.30",95.23,"3,153.67","1,494.81","2,708.28","10,486.99","23,635.10",110.23,124.22,132.3,145.97
20130124,"1,964.48","1,069.15","1,429.89",11.8288,80.007,171.9,"1,669.50",95.95,"3,130.38","1,494.82","2,722.96","10,620.87","23,598.90",110.23,124.19,132.23,145.84
20130125,"1,946.69","1,075.58","1,447.35",11.8293,79.82,172.91,"1,656.40",95.88,"3,149.71","1,502.96","2,744.18","10,926.65","23,580.43",110.16,123.75,131.41,144.06
20130128,"1,939.71","1,091.92","1,469.07",12.0275,79.868,175.48,"1,652.40",96.44,"3,154.30","1,500.18","2,744.50","10,824.31","23,671.88",110.14,123.62,131.22,143.66
20130129,"1,955.96","1,084.12","1,462.86",11.9475,79.624,174.18,"1,660.70",97.57,"3,153.66","1,507.84","2,749.27","10,866.72","23,655.17",110.18,123.66,131.22,143.44
20130130,"1,964.43","1,086.30","1,473.62",11.9288,79.326,174.61,"1,679.90",97.94,"3,142.31","1,501.96","2,732.12","11,113.95","23,822.06",110.19,123.7,131.19,143.06
20130131,"1,961.94","1,088.26","1,477.74",11.8843,79.226,174.95,"1,660.60",97.49,"3,142.13","1,498.11","2,702.98","11,138.66","23,729.53",110.21,123.73,131.28,143.47
20130201,"1,957.79","1,095.19","1,494.88",11.8023,79.135,175.87,"1,669.40",97.77,"3,179.10","1,513.17","2,710.08","11,191.34","23,721.84",110.21,123.77,131.12,142.84
20130204,"1,953.21","1,089.80","1,473.09",11.804,79.573,174.85,"1,675.30",96.17,"3,131.17","1,495.71","2,625.17","11,260.35","23,685.01",110.22,123.92,131.5,143.47
20130205,"1,938.18","1,086.87","1,475.91",11.6162,79.533,174.48,"1,672.40",96.64,"3,171.58","1,511.29","2,651.21","11,046.92","23,148.53",110.2,123.77,131.22,142.75
20130206,"1,936.19","1,089.50","1,473.01",11.6456,79.767,174.87,"1,677.70",96.62,"3,168.48","1,512.12","2,617.35","11,463.75","23,256.93",110.23,123.95,131.61,143.53
20130207,"1,931.77","1,090.40","1,460.86",11.6546,80.257,174.95,"1,670.40",95.83,"3,165.13","1,509.39","2,597.92","11,357.07","23,177.00",110.23,124.01,131.75,143.78
20130208,"1,950.90","1,096.00","1,464.75",11.818,80.316,175.86,"1,666.00",95.72,"3,193.87","1,517.93","2,630.30","11,153.16","23,215.16",110.23,124,131.73,143.69
20130212,"1,945.79","1,093.38","1,470.43",11.6927,80.163,175.44,"1,648.70",97.51,"3,186.49","1,519.43","2,648.83","11,369.12","23,215.16",110.2,123.81,131.44,143.25
20130213,"1,976.07","1,086.67","1,461.41",11.6277,80.167,174.36,"1,644.20",97.01,"3,196.88","1,520.33","2,656.86","11,251.41","23,215.16",110.18,123.66,131.16,142.62
20130214,"1,979.61","1,085.54","1,449.63",11.6926,80.538,174.17,"1,634.70",97.31,"3,198.66","1,521.38","2,635.35","11,307.28","23,413.25",110.2,123.87,131.56,143.47
20130215,"1,981.18","1,079.00","1,442.09",11.537,80.576,173.12,"1,608.80",95.86,"3,192.03","1,519.79","2,615.26","11,173.83","23,444.56",110.2,123.82,131.53,143.47
20130218,"1,981.91","1,083.71","1,446.64",11.5337,80.576,173.6,"1,608.80",95.86,"3,192.03","1,519.79","2,616.65","11,407.87","23,381.94",110.19,123.81,131.53,143.49
20130219,"1,985.83","1,080.50","1,446.57",11.5518,80.545,173.03,"1,603.60",96.66,"3,213.59","1,530.94","2,662.37","11,372.34","23,143.91",110.19,123.75,131.34,143.06
20130220,"2,024.64","1,080.68","1,435.14",11.542,81.155,173.25,"1,577.60",94.46,"3,164.41","1,511.95","2,640.35","11,468.28","23,307.41",110.2,123.83,131.47,143.09
20130221,"2,015.22","1,087.25","1,433.81",11.6808,81.551,174.23,"1,578.20",92.84,"3,131.49","1,502.42","2,579.76","11,309.13","22,906.67",110.22,123.97,131.8,143.84
20130222,"2,018.89","1,085.73","1,431.48",11.6221,81.585,174.13,"1,572.40",93.13,"3,161.82","1,515.60","2,630.05","11,385.94","22,782.44",110.23,124.03,131.91,144
20130225,"2,009.52","1,086.50","1,419.78",11.8763,81.777,174.28,"1,586.20",93.11,"3,116.25","1,487.85","2,651.86","11,662.52","22,820.08",110.25,124.27,132.5,145.25
20130226,"2,000.01","1,090.27","1,423.89",11.8636,81.94,175.02,"1,615.20",92.63,"3,129.65","1,496.94","2,570.52","11,398.81","22,519.69",110.27,124.33,132.67,145.62
20130227,"2,004.04","1,084.88","1,425.80",11.7672,81.672,174.22,"1,595.20",92.76,"3,162.26","1,515.99","2,611.89","11,253.97","22,577.01",110.25,124.32,132.58,145.16
20130228,"2,026.49","1,084.35","1,416.87",11.7107,82.003,174.3,"1,577.70",92.05,"3,160.19","1,514.68","2,633.55","11,559.36","23,020.27",110.26,124.38,132.7,145.28
20130304,"2,013.15","1,091.01","1,420.66",11.6742,82.255,175.26,"1,572.10",90.12,"3,182.03","1,525.20","2,619.78","11,652.29","22,537.81",110.27,124.39,132.78,145.44
20130305,"2,016.61","1,086.63","1,417.40",11.6472,82.147,174.67,"1,574.60",90.82,"3,224.13","1,539.79","2,683.02","11,683.45","22,560.50",110.26,124.32,132.69,145.16
20130306,"2,020.74","1,084.76","1,409.05",11.5308,82.507,174.45,"1,574.60",90.43,"3,222.37","1,541.46","2,679.89","11,932.27","22,777.84",110.24,124.2,132.39,144.34
20130307,"2,004.40","1,087.74","1,425.38",11.4661,82.123,174.88,"1,574.80",91.56,"3,232.09","1,544.26","2,690.85","11,968.08","22,771.44",110.23,123.97,131.94,143.47
20130308,"2,006.01","1,089.60","1,416.38",11.3406,82.731,175.32,"1,576.60",91.95,"3,244.37","1,551.18","2,728.78","12,283.62","23,091.95",110.23,123.8,131.47,142.5
20130311,"2,003.35","1,094.45","1,427.76",11.3644,82.58,176.01,"1,577.80",92.06,"3,252.87","1,556.22","2,718.71","12,349.05","23,090.82",110.22,123.8,131.48,142.44
20130312,"1,993.34","1,095.53","1,427.53",11.404,82.595,176.24,"1,591.50",92.54,"3,242.32","1,552.48","2,711.85","12,314.81","22,890.60",110.22,123.91,131.73,143.06
20130313,"1,999.73","1,098.67","1,423.55",11.4296,82.902,176.81,"1,588.30",92.52,"3,245.12","1,554.52","2,704.73","12,239.66","22,556.65",110.21,123.88,131.72,143.06
20130314,"2,002.13","1,107.78","1,440.45",11.5285,82.623,178.23,"1,590.60",93.03,"3,258.93","1,563.23","2,744.70","12,381.19","22,619.18",110.2,123.88,131.73,142.81
20130315,"1,986.50","1,110.64","1,452.55",11.6554,82.256,178.75,"1,592.50",93.45,"3,249.07","1,560.70","2,725.72","12,560.95","22,533.11",110.23,124.07,132.14,143.38
20130318,"1,968.18","1,114.56","1,443.86",11.7112,82.574,179.31,"1,604.60",93.74,"3,237.59","1,552.10","2,705.47","12,220.63","22,083.36",110.23,124.18,132.44,144.22
20130319,"1,978.56","1,113.33","1,433.19",11.7081,83.211,179.12,"1,611.30",92.16,"3,229.10","1,548.34","2,671.96","12,468.23","22,041.86",110.25,124.3,132.8,145.22
20130320,"1,959.41","1,116.03","1,443.31",11.6217,82.948,179.66,"1,607.50",92.96,"3,254.19","1,558.71","2,708.90","12,468.23","22,256.44",110.23,124.27,131.39,143.12
20130321,"1,950.82","1,116.20","1,440.17",11.7618,82.905,179.62,"1,613.80",92.45,"3,222.60","1,545.80","2,683.92","12,635.69","22,225.88",110.22,124.23,131.41,143.31
20130322,"1,948.71","1,119.35","1,453.76",11.8431,82.529,180.19,"1,606.20",93.71,"3,245.00","1,556.89","2,681.67","12,338.53","22,115.30",110.23,124.27,131.52,143.62
20130325,"1,977.67","1,111.50","1,428.95",11.8062,82.995,178.97,"1,604.60",94.81,"3,235.30","1,551.69","2,649.28","12,546.46","22,251.15",110.23,124.29,131.58,143.5
20130326,"1,983.70","1,107.82","1,424.05",11.7273,83.048,178.37,"1,595.80",96.34,"3,252.48","1,563.77","2,641.12","12,471.62","22,311.08",110.23,124.36,131.7,143.69
20130327,"1,993.44","1,111.90","1,421.01",11.7698,83.411,178.84,"1,606.20",96.58,"3,256.52","1,562.85","2,612.46","12,493.79","22,464.82",110.23,124.55,132.12,144.56
20130328,"1,993.52","1,113.44","1,427.20",11.8249,83.175,179.17,"1,594.80",97.23,"3,267.52","1,569.19","2,624.02","12,335.96","22,299.63",110.25,124.45,131.98,144.47
20130329,"2,004.89","1,111.35","1,424.81",11.7952,83.175,178.94,"1,594.80",97.23,"3,267.52","1,569.19","2,624.02","12,397.91","22,299.63",110.25,124.45,131.98,144.47
20130401,"1,995.99","1,114.72","1,431.81",11.9477,82.899,179.56,"1,600.00",97.07,"3,239.17","1,562.17","2,624.02","12,135.02","22,299.63",110.23,124.16,132.12,144.88
20130402,"1,986.15","1,118.17","1,433.27",11.9693,83.092,180.39,"1,575.10",97.19,"3,254.86","1,570.25","2,679.80","12,003.43","22,367.82",110.23,124.1,131.98,144.44
20130403,"1,983.22","1,117.88","1,435.63",12.0111,82.861,180.27,"1,552.80",94.45,"3,218.60","1,553.69","2,639.01","12,362.20","22,337.49",110.26,124.31,132.41,145.28
20130404,"1,959.45","1,124.93","1,454.93",11.6754,82.795,181.39,"1,551.80",93.26,"3,224.98","1,559.98","2,621.43","12,634.54","22,337.49",110.26,124.47,132.84,146.34
20130405,"1,927.23","1,137.68","1,477.90",11.6643,82.603,183.45,"1,575.40",92.7,"3,203.86","1,553.28","2,585.28","12,833.64","21,726.90",110.26,124.52,133.16,148
20130408,"1,918.69","1,142.76","1,487.53",11.4948,82.869,184.22,"1,572.00",93.36,"3,222.25","1,563.07","2,589.25","13,192.59","21,718.05",110.26,124.44,132.86,147.31
20130409,"1,920.74","1,139.50","1,490.70",11.5054,82.414,183.72,"1,586.20",94.2,"3,237.86","1,568.61","2,595.13","13,192.35","21,870.34",110.25,124.45,132.81,147
20130410,"1,935.58","1,135.55","1,484.06",11.3805,82.634,183.33,"1,558.30",94.64,"3,297.25","1,587.73","2,661.62","13,288.13","22,034.56",110.25,124.27,132.42,145.94
20130411,"1,949.80","1,129.87","1,480.70",11.3299,82.325,182.31,"1,564.30",93.51,"3,300.16","1,593.37","2,674.33","13,549.16","22,101.27",110.25,124.31,132.55,146.22
20130412,"1,924.23","1,129.50","1,480.61",11.4804,82.406,182.41,"1,501.00",91.29,"3,294.95","1,588.85","2,633.47","13,485.14","22,089.05",110.26,124.48,132.98,147.53
20130415,"1,920.45","1,119.94","1,461.13",11.6333,82.507,181.02,"1,360.60",88.71,"3,216.49","1,552.36","2,624.71","13,275.66","21,772.67",110.27,124.49,133.05,147.94
20130416,"1,922.21","1,113.95","1,468.13",11.4176,81.823,180.17,"1,386.80",88.72,"3,264.63","1,574.57","2,609.30","13,221.44","21,672.03",110.27,124.45,132.95,147.62
20130417,"1,923.84","1,121.03","1,461.26",11.4162,82.791,181.85,"1,382.20",86.68,"3,204.67","1,552.01","2,553.49","13,382.89","21,569.67",110.27,124.45,133.06,147.97
20130418,"1,900.06","1,119.78","1,461.32",11.4042,82.681,181.16,"1,392.00",87.73,"3,166.36","1,541.61","2,555.50","13,220.07","21,512.52",110.27,124.44,133.14,148.44
20130419,"1,906.75","1,119.48","1,461.14",11.2477,82.846,181.22,"1,395.30",88.01,"3,206.06","1,555.25","2,575.16","13,316.48","22,013.57",110.26,124.4,133,148.12
20130422,"1,926.31","1,119.86","1,463.32",11.286,82.824,181.13,"1,421.00",88.76,"3,233.55","1,562.50","2,583.62","13,568.37","22,044.37",110.27,124.46,133.09,148.16
20130423,"1,918.63","1,119.62","1,455.45",11.2564,83.186,181.19,"1,408.60",89.18,"3,269.33","1,578.78","2,662.88","13,529.65","21,806.61",110.27,124.44,133.08,148.09
20130424,"1,935.31","1,117.14","1,454.12",11.2292,83.026,180.81,"1,423.40",91.43,"3,269.65","1,578.79","2,702.05","13,843.46","22,183.05",110.27,124.49,133.11,148.19
20130425,"1,951.60","1,111.80","1,446.78",11.2015,82.84,180.17,"1,461.80",93.64,"3,289.99","1,585.16","2,704.41","13,926.08","22,401.24",110.28,124.48,133.06,147.94
20130426,"1,944.56","1,111.23","1,447.77",11.3333,82.571,180.25,"1,453.60",93,"3,279.26","1,582.24","2,683.43","13,884.13","22,547.71",110.3,124.62,133.44,148.88
20130429,"1,940.70","1,104.24","1,446.49",11.2949,82.202,179.12,"1,467.40",94.5,"3,307.02","1,593.61","2,717.38","13,884.13","22,580.77",110.31,124.65,133.45,148.59
20130430,"1,963.95","1,101.61","1,450.49",11.3072,81.807,178.69,"1,472.20",93.46,"3,328.79","1,597.57","2,712.00","13,860.86","22,737.01",110.31,124.64,133.36,148.38
20130502,"1,957.21","1,102.53","1,440.40",11.2543,82.282,179.11,"1,467.70",93.99,"3,340.62","1,597.59","2,718.90","13,694.04","22,668.30",110.33,124.77,133.64,149.19
20130503,"1,965.71","1,097.50","1,439.38",11.0819,82.195,178.29,"1,464.30",95.61,"3,378.63","1,614.42","2,763.68","13,694.04","22,689.96",110.3,124.41,132.86,147.06
20130506,"1,961.48","1,094.98","1,431.80",11.022,82.378,177.56,"1,468.10",96.16,"3,392.97","1,617.50","2,750.52","13,694.04","22,915.09",110.3,124.33,132.67,146.5
20130507,"1,954.35","1,090.30","1,425.95",11.0115,82.335,177.17,"1,449.00",95.62,"3,396.63","1,625.96","2,769.08","14,180.24","23,047.09",110.28,124.3,132.62,146.25
20130508,"1,956.45","1,086.50","1,429.02",10.9742,81.951,176.93,"1,473.90",96.62,"3,413.27","1,632.69","2,784.62","14,285.69","23,244.35",110.28,124.34,132.78,146.72
20130509,"1,979.45","1,091.98","1,424.32",10.8541,82.875,178.12,"1,468.80",96.39,"3,409.17","1,626.67","2,773.16","14,191.48","23,211.48",110.28,124.31,132.72,146.5
20130510,"1,944.75","1,106.15","1,437.22",10.8857,83.231,180.11,"1,436.80",96.04,"3,436.58","1,633.70","2,785.24","14,607.54","23,321.22",110.26,123.99,132.08,145
20130513,"1,948.70","1,113.27","1,444.53",10.9332,83.365,181.12,"1,434.50",95.17,"3,438.79","1,633.77","2,777.39","14,782.21","22,989.81",110.25,123.96,131.97,144.62
20130514,"1,968.83","1,110.07","1,434.21",10.8442,83.713,180.71,"1,424.70",94.21,"3,462.61","1,650.34","2,795.63","14,758.42","22,930.28",110.25,123.87,131.72,144.06
20130515,"1,971.26","1,114.82","1,436.67",10.9045,83.961,181.39,"1,396.50",94.3,"3,471.62","1,658.78","2,809.58","15,096.03","23,044.24",110.26,123.91,131.84,144.19
20130516,"1,986.81","1,117.74","1,439.87",10.9309,83.722,181.78,"1,387.10",95.16,"3,465.24","1,650.47","2,806.70","15,037.24","23,082.68",110.28,124.18,132.47,145.44
20130520,"1,982.43","1,117.91","1,440.26",10.931,83.842,182.11,"1,384.30",96.71,"3,496.43","1,666.29","2,824.50","15,360.81","23,493.03",110.25,123.91,131.81,143.75
20130521,"1,981.09","1,111.50","1,434.56",10.8445,83.955,181.16,"1,377.80",96.16,"3,502.12","1,669.16","2,821.65","15,381.02","23,366.37",110.26,123.94,131.91,144.09
20130522,"1,993.83","1,114.05","1,432.45",10.7997,84.459,181.7,"1,367.60",94.28,"3,463.30","1,655.35","2,835.01","15,627.26","23,261.08",110.23,123.63,131.23,142.84
20130523,"1,969.19","1,128.80","1,460.22",11.064,83.803,184.03,"1,392.00",94.25,"3,459.42","1,650.51","2,776.78","14,483.98","22,669.68",110.24,123.62,131.27,143
20130524,"1,973.45","1,128.22","1,458.96",11.1385,83.758,184,"1,386.80",94.15,"3,459.14","1,649.60","2,764.29","14,612.45","22,618.67",110.23,123.66,131.34,143.38
20130527,"1,979.97","1,122.60","1,451.63",11.1198,83.758,183.4,"1,395.95",93.83,"3,459.14","1,649.60","2,795.00","14,142.65","22,686.05",110.19,123.09,131.34,142.18
20130528,"1,986.22","1,128.27","1,450.44",11.0209,84.172,184.31,"1,379.10",95.01,"3,488.89","1,660.06","2,835.87","14,311.98","22,924.25",110.17,123.15,130.39,141.25
20130529,"2,001.20","1,132.45","1,465.51",11.193,83.705,184.84,"1,391.30",93.13,"3,467.52","1,648.36","2,786.54","14,326.46","22,554.93",110.17,123.11,130.47,141.62
20130530,"2,000.10","1,129.03","1,473.38",11.208,83.067,184.15,"1,411.50",93.61,"3,491.30","1,654.41","2,799.20","13,589.03","22,484.31",110.17,123.12,130.48,141.5
20130531,"2,001.05","1,131.26","1,470.53",11.258,83.401,184.4,"1,392.60",91.97,"3,455.91","1,630.74","2,769.64","13,774.54","22,392.16",110.16,122.98,130.25,141.06
20130603,"1,989.57","1,120.09","1,464.63",11.2527,82.688,182.67,"1,411.70",93.45,"3,465.37","1,640.42","2,747.74","13,261.82","22,282.19",110.18,123.07,130.42,141.31
20130604,"1,989.51","1,123.36","1,469.41",11.2308,82.802,183.3,"1,397.10",93.31,"3,445.26","1,631.38","2,755.70","13,533.76","22,285.52",110.18,123.01,130.34,141.09
20130605,"1,959.19","1,119.00","1,465.22",11.2956,82.612,182.61,"1,398.40",93.74,"3,401.48","1,608.90","2,709.33","13,014.87","22,069.24",110.19,123.09,130.56,141.62
20130607,"1,923.85","1,117.62","1,477.83",11.4575,81.66,182.22,"1,383.00",96.03,"3,469.22","1,643.38","2,724.08","12,877.53","21,575.26",110.18,122.8,130.14,140.78
20130610,"1,932.70","1,128.14","1,495.58",11.4219,81.651,183.93,"1,386.20",95.77,"3,473.77","1,642.81","2,719.40","13,514.20","21,615.09",110.16,122.63,129.81,139.94
20130611,"1,920.68","1,133.01","1,508.61",11.7991,81.11,184.73,"1,377.00",95.38,"3,436.95","1,626.13","2,683.20","13,317.62","21,354.66",110.15,122.69,129.92,140.34
20130612,"1,909.91","1,128.26","1,504.82",11.7491,80.946,183.95,"1,391.80",95.88,"3,400.43","1,612.52","2,666.52","13,289.32","21,354.66",110.13,122.55,129.7,139.78
20130613,"1,882.73","1,130.25","1,511.71",11.8506,80.742,184.25,"1,377.60",96.69,"3,445.36","1,636.36","2,661.71","12,445.38","20,887.04",110.16,122.77,130.06,140.72
20130614,"1,889.24","1,127.70","1,505.14",11.9859,80.65,183.94,"1,387.30",97.85,"3,423.56","1,626.73","2,667.32","12,686.52","20,969.14",110.23,123.14,130.62,141.31
20130617,"1,883.10","1,127.97","1,507.93",11.9349,80.733,184.16,"1,382.80",97.77,"3,452.13","1,639.04","2,702.69","13,033.12","21,225.90",110.24,123.04,130.36,140.53
20130618,"1,900.62","1,134.69","1,519.80",11.9028,80.749,185.15,"1,366.60",98.44,"3,482.18","1,651.81","2,700.93","13,007.28","21,225.88",110.25,123.04,130.28,140.56
20130619,"1,888.31","1,130.95","1,503.59",11.7227,81.595,184.59,"1,373.60",98.24,"3,443.20","1,628.93","2,683.98","13,245.22","20,986.89",110.2,122.27,129.89,139.91
20130620,"1,850.49","1,146.10","1,515.14",11.7809,82.096,187.02,"1,285.90",95.4,"3,364.64","1,588.19","2,586.45","13,014.58","20,382.87",110.15,121.92,127.09,136.12
20130621,"1,822.83","1,156.62","1,517.83",11.8142,82.517,188.58,"1,291.60",93.69,"3,357.25","1,592.43","2,549.48","13,230.13","20,263.31",110.07,121.44,126.27,135.03
20130624,"1,799.01","1,162.01","1,524.39",11.8901,82.633,189.09,"1,276.80",95.18,"3,320.76","1,573.09","2,511.83","13,062.78","19,813.98",109.91,121.31,125.95,134.81
20130625,"1,780.63","1,153.63","1,509.24",11.7952,82.8,187.73,"1,274.80",95.32,"3,347.89","1,588.03","2,543.37","12,969.34","19,855.72",110.01,121.18,125.7,134.16
20130626,"1,783.45","1,156.00","1,504.18",11.8267,83.228,188.06,"1,229.60",95.5,"3,376.22","1,603.26","2,602.81","12,834.01","20,338.55",110.07,121.43,126.16,134.97
20130627,"1,834.70","1,148.14","1,496.88",11.6734,83.152,186.72,"1,211.40",97.05,"3,401.86","1,613.20","2,619.86","13,213.55","20,440.08",110.14,121.74,126.64,135.59
20130628,"1,863.32","1,142.40","1,486.26",11.5237,83.376,186.13,"1,223.80",96.56,"3,403.25","1,606.28","2,602.59","13,677.32","20,803.29",110.09,121.59,126.56,135.84
